Text,Date,Cheerfullness,Negativity,Anger,Analytical,Confident,Tentative,Openness,Conscientiousness,Agreeableness,Sent. Type,Sent. Score
"A Paul Rand designed  ""HelvNeue for IBM"" (in light, med, and bold)  Talking Turkey  wondering what font Phil Gilbert is using #swaig",11/20/13 15:53,0,0,0,0,0,0,-0.075416667,-0.02375,0.050416667,0,neutral
"This is why Design is hard in enterprise sw  lauriemccabe how flexible is codebase for such change, & will it be lipstick on a pig #swgai",11/20/13 16:00,0,0,0,0.022758621,0,0,-0.0144,-0.0112,0.0208,-0.421085,negative
"Donâ€™t tell anyone, but I use Apple Keynote ;)  lauriemccabe  You can see why [Phil] is in charge of IBM Design from his .ppt pres #swgai",11/20/13 16:11,0,0,0,0.03,0,0.01,-0.138,-0.0532,0.066,0.405136,positive
. Why newIBM Design studio in Austin & not SV? Austin's great 4 creatives. Plus it keeps us weird  #swgai,11/20/13 18:20,0.018333333,0.018333333,0,0,0,0,-0.080555556,-0.032222222,0.063888889,0.210031,positive
"Oh, heck yeah. Post-conference treat at EWR. #notthelagavulinkind",11/20/13 19:03,0.028695652,0,0,0,0,0,-0.069473684,0.020526316,0.111052632,0,neutral
"& large ones too!  Fluency  Our CEO Sinead Mac Manus ""Young people have a killer app that small businesses need""",11/20/13 19:38,0,0.012222222,0.052631579,0.012222222,0,0,-0.086315789,-0.043684211,0.046842105,0.310761,positive
Donnie Berkholz Hi Donnie... Unfortunately no. Back to Austin studio for livestream event with CEO of Twilio Thursday.,11/20/13 21:49,0,0,0,0,0,0,0.01,-0.014444444,0.015555556,-0.0258453,negative
"Donnie Berkholz Talking Turkey Hell yeah! openFrameworks, Parsons, IBM & Design. Peas in a pod...",11/21/13 3:31,0,0.015,0,0,0,0,-0.005714286,-0.038571429,-0.003571429,0.0128773,positive
"Um, yeah, this is cool. Wolfram Language & Mathematica on Raspberry Pi!",11/22/13 3:42,0,0,0,0,0,0,-0.022727273,0,0.040909091,0.586161,positive
Scott Francis seeing Brazos used for an IBM Design process. Nice!,11/22/13 19:47,0.017368421,0,0,0.017368421,0,0,-0.023636364,-0.010909091,0.033636364,0.706147,positive
"Scott Francis Emily Jester will have to show you the demoâ€_ itâ€™s her project. I canâ€™t wait to see it on iPad, though...",11/22/13 20:27,0.019411765,0.019411765,0,0.019411765,0,0,-0.106666667,-0.037777778,0.104444444,0,neutral
Well done,11/23/13 15:47,0,0,0,0,0,0,-0.125,-0.055,0.05,0.59439,positive
"Possible Santa letters, vol. 1: ""Dear Santa, please ask Co.Design to stop putting looping images in their tweets.""",11/25/13 14:04,0,0,0,0.0165,0,0,0.021666667,0.003333333,0.000833333,0,neutral
"I blame Moonlighting Moonlighting? Yeah Bruce and Cybil Cybil Shephard? Yes, Cybil He was young then So was I!",11/26/13 4:03,0,0.010645161,0.052631579,0,0,0,-0.144210526,-0.019473684,0.06,-0.275534,negative
Wow!  Follow   How to drive an F1 race car? Piece of cake... ;-),11/26/13 18:42,0,0,0,0.0165,0,0,-0.025833333,-0.011666667,0.014166667,0.359451,positive
"Thanks JetBlue Airways  It took you long enough, but your free wifi is great (free email + web, or pay for more bandwidth).",11/26/13 20:20,0,0,0,0,0,0,-0.141818182,-0.015454545,0.090454545,0.872089,positive
Beginning our day Stanford d.school with IBM CMO Advisory Council. &IBM Design recruiting event tomorrow.,12/3/13 16:59,0,0,0,0,0,0,-0.0725,0.016875,0.074375,0.247399,positive
"With John Kennedy & Ulrik Gernow of #LEGO. Developing empathy for ""John the mechanic"" Stanford d.school",12/3/13 20:41,0,0,0,0,0,0,0.05125,0.005625,0.01125,0.407676,positive
"""Only the best is good enough. Not because we have to, but because we can."" - Ulrik Gernow, head of Innovation at #LEGO",12/3/13 23:11,0.033,0,0,0.033,0,0,-0.112727273,-0.029090909,0.080454545,0.822286,positive
Don't scratch the new tables!!!  Maria Elavumkal  Beer and burgers after a greatIBM Design Stanford d.school event,12/5/13 5:49,0,0,0,0,0,0,-0.016111111,0.010555556,0.028333333,0.106559,positive
Any pitcher $10? I'm in!  Armen Najarian Another classic Stanford University hangout is Dutch Goose. Table scratching welcome,12/5/13 7:24,0.011,0,0,0,0,0.011,-0.065555556,-0.011666667,0.043888889,0.477864,positive
Nice move by both John Maeda & Kleiner Perkins  Design as driver of business strategy & innovation.,12/5/13 7:28,0.017368421,0,0,0,0,0,-0.009333333,0,0.021333333,0.825673,positive
. flight 218 SFO to AUS. Possibly the worst in-flight wi-fi ever. Should include Gogo as well. Please fix this.,12/5/13 19:29,0,0,0,0,0,0.009428571,0.024736842,-0.013157895,0.024736842,-0.248375,negative
"Gogo 45 seconds to even connect... Then cut off during chat... So, um, not really.",12/5/13 19:45,0,0,0.066666667,0,0,0,-0.065333333,-0.056,0.024666667,-0.503212,negative
Damn it's good to be home in Austin. Even our airport swings...,12/5/13 21:35,0.0165,0.0165,0.083333333,0,0,0.0165,-0.121666667,-0.050833333,0.0725,-0.0259974,negative
â€œ...the web is dumbing down as the fight for attention hots upâ€ù.  Wonderful post Andy Beaumont,12/5/13 22:36,0.01375,0.0275,0.125,0,0,0,-0.023125,-0.038125,-0.0075,0.0171573,positive
Craig Moser  Thanks Phil Gilbert for the tour of IBM Design today. Great seeing the Lombardi team too!  Design,12/9/13 21:03,0.010645161,0,0,0.010645161,0,0,-0.023684211,0.003157895,0.044736842,0.587164,positive
Scott Francis  Ok this place is pretty cool. Congrats Phil Gilbert and co.! (@ IBM Design Camp) [pic]:  Design,12/9/13 21:03,0.012692308,0,0,0,0,0.012692308,-0.028888889,-0.016666667,0.038888889,0.75488,positive
Thanks Craig Moser Scott Francis Leslie Jordan  Austin Arnold adam cotner David Bailie Andrew Paier for stopping by theIBM Design studio today,12/9/13 21:09,0,0,0.034482759,0,0,0,-0.116896552,-0.034137931,0.105862069,0,neutral
Some Lombardi exes (& not) on a field trip  Emily Jester   ... we're so happy you're here!  Design,12/9/13 21:13,0,0,0,0,0,0,-0.131875,-0.005625,0.123125,0.540387,positive
When  moves from Ray Kurzweil's notion of immortality to True Blood then it's time for another...,12/10/13 1:08,0.02,0,0,0.02,0.03030303,0.01,-0.0964,-0.0468,0.0528,0,neutral
I admit...   Phil Gilbert True Blood you have to admit I *did* bring it around...eventually.,12/10/13 2:06,0.0165,0,0,0.033,0,0,-0.221875,-0.01375,0.11875,-0.365028,negative
Scott Francis  Is Design IBM's Future Edge?  IBMbpm #bpm #austin | thx Phil Gilbert for the invitationIBM Design,12/10/13 16:56,0,0,0,0,0,0,-0.000588235,0.010588235,0.007058824,0.537124,positive
Future IBM Designers in the Studio today!  teaches design thinking to ultra-creativesIBM Design,12/10/13 17:09,0,0,0,0.015714286,0,0,-0.003076923,0.012307692,0.032307692,0.500826,positive
SpotifyCares my daughter's iPhone is sucking 20MB PER MINUTE thru your app. Anything she can do before quitting your premium service?,12/13/13 12:13,0,0.01137931,0.047619048,0,0,0.022758621,-0.178571429,-0.019047619,0.078571429,-0.631435,negative
SpotifyCares She does now but bullshit 15GB of data charges to learn lesson. Probly a recent upgrade. 1 year Premium & never this until Nov,12/13/13 16:00,0,0,0,0.038823529,0,0,-0.050833333,-0.01375,0.048333333,0.0504296,positive
SpotifyCares She said she hasnâ€™t changed settings (didnâ€™t even know it existed) but maybe one of your updates changed it? iOS7,12/13/13 19:19,0,0,0,0,0,0,-0.0675,0.015,0.12,0,neutral
"Wrapping up a 40 personIBM Designcamp this week. Scaling craft. Sharing craft. Drinking craft, too, I hear...",12/13/13 19:23,0.01,0,0,0,0,0,-0.104705882,-0.002941176,0.092941176,0.23698,positive
Christmas Pipes clearly I meant craft apple cider...,12/13/13 19:30,0,0,0,0.0275,0.083333333,0,-0.10125,-0.02625,0.03625,0.349843,positive
&          Alex Dorandish  Phil Gilbert  what's IBM design camp?,12/14/13 9:24,0,0,0,0,0,0,-0.123448276,-0.040689655,0.06862069,0,neutral
What a wonderful post. On conference badges...  rands  Full of Interesting Strangers:,12/14/13 9:56,0.033,0,0,0,0,0,-0.029166667,0.005833333,0.0525,0.649767,positive
The last photo of trusty & beautiful Rocinante before she was stolen. #blurgh,12/14/13 19:18,0.0495,0,0,0,0,0,-0.090833333,0.035833333,0.103333333,-0.454248,negative
"Love this interview w Charles Barkley by  Funny, insightfulâ€_ lots of lessons here",12/15/13 15:30,0.058235294,0,0,0.019411765,0,0,-0.052307692,-0.008461538,0.101538462,0.859155,positive
I just saw this. RIP Jim Hall. So many memories! but 3 words come to mind: Bill Evans Undercurrent. So inadequate.,12/17/13 3:36,0,0.024146341,0,0.016097561,0,0.00804878,-0.061904762,-0.052857143,0.024761905,-0.308146,negative
Steve Martin Call me crazy but I think KhloÃ© Kardashian would have an @ handle. WHO IS SHE REALLY?!?! #twittererphilanderer,12/17/13 3:43,0,0.012222222,0,0.024444444,0,0,-0.171578947,-0.061052632,0.051578947,-0.517802,negative
"Ahh jahayseus Christ! Too many RIPs. Heartaches by the number: Ray Price, Country Singer, Dies at 87",12/17/13 3:52,0,0,0,0,0,0,0.032941176,-0.001764706,0.002941176,-0.102819,negative
"An Homage to Douglas Engelbart and a Critique of the State of Tech, via The New York Times",12/17/13 12:43,0,0,0,0,0,0,0.054444444,0.03,0.023333333,0.901621,positive
Brown bag lunch atIBM Design w zach lieberman and #openframeworks. Thanks for taking the time Zach.,12/17/13 18:19,0.01375,0,0,0,0,0,-0.029375,0.01125,0.044375,0.669278,positive
"""The right words in the right order."" Poetry and storytelling wisdom from  zach liebermanIBM Design",12/17/13 18:26,0.014347826,0,0,0,0,0,0.046,0.012,0.036,0.579266,positive
What a present from myIBM Design team! Thanks also to Third Man Records for a gorgeous homage to Paramount.,12/17/13 20:04,0.024444444,0,0,0,0,0,-0.022105263,0.002105263,0.062105263,0.757443,positive
thanks!,12/17/13 20:27,0.066,0,0,0,0,0,-0.27,0,0.18,0.799273,positive
You sure find good ways to spend my moneyâ€_  Talking Turkey  thinking Phil Gilbert should sponsor 1 of the DESIGN+BANTER events next yr...,12/17/13 20:31,0,0.031428571,0,0,0,0,-0.011176471,-0.02,0.018823529,0,neutral
. An IBM-sponsored DESIGN+BANTER meetup after Monki Gras 2016  Brilliant. Iâ€™m inâ€_ Maybe Monday Feb 3?,12/17/13 21:25,0.01375,0,0,0,0,0.01375,-0.05875,0.010625,0.063125,0.00103328,positive
Says something pretty OK when a show like this can sell out.,12/18/13 1:52,0.061875,0,0,0.020625,0,0.061875,-0.2075,-0.069166667,0.12,0.645953,positive
"Great post by Donnie Berkholz on confluence of design & development. ""Developer vs. designer isnâ€™t a binary choice.""",12/18/13 15:50,0,0,0,0,0,0,0.009411765,0.000588235,0.015882353,0.484786,positive
Donnie Berkholz yup â€œintegration of design and devopsâ€ù and moving convo from â€œbuyers to usersâ€ù are the pillars of our work here.,12/18/13 15:55,0,0,0,0,0,0,-0.014090909,0.005454545,0.067727273,0.729448,positive
Donnie Berkholz andâ€_ Iâ€™m gonna steal your continuum graphic!,12/18/13 15:55,0,0.011785714,0,0.011785714,0,0,-0.0125,-0.004375,0.008125,0,neutral
"Hear, hear!  monkchips: #Delta and #JetBlue: No in-flight calls. Period.  passengers don't want them. phew.",12/19/13 12:21,0,0,0,0.0132,0,0,-0.142352941,-0.02,0.084705882,0,neutral
"Talking Turkey Monki Gras 2016 message received. ""Sharing craft on 100 pizza teams!""",12/20/13 17:07,0.015714286,0,0,0,0,0,-0.121538462,-0.01,0.103076923,0.506706,positive
just saw your congrats tweet for some reason... Thank you. Hope you have some great holidays next week.,12/21/13 2:07,0.038076923,0,0,0.038076923,0,0.050769231,-0.21,-0.041111111,0.111111111,0.646273,positive
Vote  Krampus for Christmas Icon Reform. via The New York Times,12/25/13 13:21,0,0,0,0.011,0,0.011,-0.065,-0.01,0.095909091,0,neutral
Steve Martin I have only one thing to say about your full apology: Your website is awesome!,12/25/13 16:09,0.015714286,0,0,0,0,0,-0.151764706,-0.012941176,0.089411765,0.526049,positive
"Seriously dude, you need a hat in here?",12/25/13 19:16,0,0.0275,0,0,0,0,-0.0775,-0.04125,0.095,-0.506631,negative
"Brainlike Computers, Learning From Experience, via The New York Times",12/29/13 14:20,0,0,0,0.023571429,0,0,-0.016,0.016,0.024,-0.255969,negative
Awesome history lesson; & why code is the essential material in software prod design  Daring Fireball  MacPaint...,12/30/13 2:49,0.0495,0,0,0.0165,0,0,-0.033125,0.006875,0.04375,0.816733,positive
"Great day on the Everglades. 454 cubic inch v-8, and a very unlucky bird...",12/31/13 17:24,0,0,0,0,0.045454545,0,0.000714286,0.018571429,0.06,-0.64903,negative
Congratulations on the great [big] new round Spredfast,1/3/14 21:58,0,0,0,0,0,0,-0.0275,0.03375,0.06875,0.878413,positive
Awesomeâ€_ & weâ€™ll tweet right back atcha  Emily  In 2014 I'm gonna tweet at companies more. What do you guys think ...,1/3/14 22:03,0.011785714,0,0,0.011785714,0,0,-0.137,-0.017,0.0915,0.763818,positive
"Bye bye happiness, hello loneliness, I think I'm-a gonna cry. RIP Phil Everly",1/4/14 13:27,0.031428571,0.062857143,0,0.015714286,0,0,-0.133076923,-0.053076923,0.026153846,-0.794085,negative
"Well, duh",1/6/14 14:18,0,0,0,0,0,0,0,0,0,0.740223,positive
"Ta-Nehisi Coates: 1 of the smartest ""long op-ed"" writers going today. Agree or not, always worth the time. Latest:",1/7/14 0:06,0.0165,0,0,0,0,0,-0.096842105,-0.015789474,0.058947368,0.423635,positive
"Rocinante II. Thanks Eric, Rachael  Great maiden ride today...",1/11/14 18:03,0.019411765,0,0,0,0,0,-0.072222222,0.01,0.033333333,0.869065,positive
"Wait. Was THIS the cause of that NJ traffic jam?  Phil Gilbert, Jr.  I humbly accept this awardâ€_",1/11/14 18:07,0.038823529,0,0,0.029117647,0,0.009705882,-0.076111111,-0.008333333,0.066666667,0.0311607,positive
"Hell yeah. But, what's a ""croissant""? This is Buda, Texas not the Tour de France!",1/12/14 15:51,0,0.023571429,0,0.023571429,0,0,-0.031333333,-0.060666667,-0.012,-0.492157,negative
"Bono on Mandela: ""... not because he didn't have rage & anger, but because he thought love would do a better job.""",1/13/14 2:00,0,0,0.1,0,0,0,-0.18,-0.0985,0.047,0.528423,positive
"Getting ready for 35 newIBM Design Designers Monday. 5 Design disciplines, 6 nationalities, 24 universities.",1/17/14 15:25,0,0,0.1,0,0,0,-0.18,-0.0985,0.047,0,neutral
"For US, Dublin & Shanghai, actually...  Daniel Schildt IBM recruiting  UX/UI designers & frnt end devs for at least USA",1/20/14 13:54,0,0,0,0,0,0,-0.030526316,-0.001052632,0.040526316,-0.0329544,negative
The next 36 great IBM Designers... Welcome toIBM Designcamp (Winter 2014)! #winteriscoming,1/20/14 14:32,0.0165,0,0,0,0,0,-0.093333333,0.020833333,0.074166667,0.445798,positive
There's a straight line from Eliot Noyes to these 36. It's great to have you all here!IBM Design,1/20/14 15:14,0,0,0,0.012222222,0.037037037,0,-0.041052632,-0.008947368,0.058421053,0.754961,positive
"Thanks Stephane, see you there! Stephane Rodet  Very excited to learn that Phil Gilbert will be again a speaker at Monki Gras 2016 ..",1/22/14 15:47,0.021290323,0,0,0.042580645,0.032258065,0,-0.063913043,-0.024347826,0.053478261,0.718413,positive
"""The key to the future of the world,"" he said in 1994, ""is finding the optimistic stories.""",1/28/14 11:43,0.031428571,0,0,0.015714286,0,0,-0.031764706,0.016470588,0.08,0.442038,positive
Yes! Looking forward to it.,1/28/14 14:23,0,0,0,0,0,0,-0.052,-0.038,0.04,0.573805,positive
Only the freshest for Monki Gras 2016 & Talking Turkey  Handmade & hand-delivered from HCR #roastedyesterday,1/28/14 16:38,0.0165,0,0,0,0,0.0165,-0.105,-0.01,0.085833333,0,neutral
"Announcing IBM Interactive Experience. The merger of analytics, integration & expectation.  IBM Interactive Exp.IBM Design",1/28/14 16:43,0,0,0,0,0,0,-0.014,-0.017333333,0.017333333,0.475966,positive
These guys are all awesome: #openq #qumu #softissimo #flowstream,1/29/14 1:04,0.025384615,0,0,0,0.076923077,0,-0.073333333,-0.024444444,0.034444444,0.628941,positive
I hope you're right!  Series Eight  looking forward to Phil Gilbert s talk at DESIGN+BANTER thats going to be an interesting one!,1/29/14 10:24,0.031935484,0,0,0,0,0.010645161,-0.109130435,-0.017826087,0.072608696,0.755922,positive
"Sorry, I'm simply Talking Turkey mule  Ethan Geyer  Phil Gilbert HCR you packing any of that goodness for your trip to Florida?",1/29/14 10:28,0.012692308,0.012692308,0,0.012692308,0,0.012692308,-0.107727273,-0.03,0.057727273,-0.576226,negative
Backstage at IBMconnect. T-3 minutes.IBM Design on main stage.,1/29/14 13:05,0,0,0,0,0,0.025384615,-0.052,-0.03,0.028,0,neutral
"Agh, you're right!!!  Jen Okimoto  Actionable and edible....I prefer actionable and delicious! IBMconnect",1/29/14 13:41,0.015,0,0,0,0,0,-0.13,0,0.1,0.711888,positive
"milcent  Design is not only about UI design, its about user experience IBMConnectIBM Design",1/29/14 14:44,0,0,0,0,0,0,-0.011428571,-0.012142857,0.007857143,0.292146,positive
"milcent hi... Any chance you would share the pic of me in front of the ""coffee experience girl""? And allow me to use it?",1/29/14 14:45,0.0103125,0,0,0,0,0.0103125,-0.08125,-0.011666667,0.075416667,0.366247,positive
"James, for you we can even make it a latte James Taylor  Design not just UI...  Cool-IBM products now come with coffee :)",1/29/14 15:07,0,0,0,0,0,0,-0.080909091,-0.008636364,0.065909091,0.742452,positive
Thank you!  Sriram  Liked Phil Gilbert s presentation on Design (&) Thinking! Especially the vase example. IBMConnect,1/29/14 16:01,0.0309375,0,0,0.0103125,0,0,-0.0975,0.004375,0.07875,0.582338,positive
More prescient than you may imagineâ€_  Michael Friess  Soon: Designers of IBM board game! Stay tuned Monki Gras 2016 €_IBM Design,1/29/14 16:05,0,0,0,0.01137931,0,0.01137931,-0.064285714,-0.008095238,0.042857143,0.528038,positive
"Yes, we love it!  Gerhard Pfau  john head Thx! Cool to see the good old letter go viral. Was definitely worth digging it out. CC",1/29/14 16:06,0.040243902,0,0,0.016097561,0.024390244,0,-0.1304,-0.0088,0.102,0.734771,positive
The letter signifies the responsibility we have IBM Design  Maria Winans  Iove the TJ Watson Jr design doc.,1/29/14 16:08,0.017368421,0,0,0,0.052631579,0,-0.060909091,0.015454545,0.059090909,0,neutral
"Backstage IBM Connect 2016 watching Marian Call sing ""Good Morning Moon."" Nice opening for a rainy day.",1/29/14 16:15,0.0264,0,0,0,0,0,-0.085882353,-0.009411765,0.068235294,0.346578,positive
"yes,  First page of the new Design Language document.",1/29/14 16:16,0,0,0,0,0,0,-0.004444444,0.025555556,0.025555556,0.47559,positive
